"seg_id","year_","district","cosite","roadway","desc_frm","desc_to","aadt","aadtflg","kflg","k100flg","dflg","tflg","countydot","county","mng_dist","begin_post","end_post","kfctr","k100fctr","dfctr","tfctr","shape_leng","geom"
7241,2019,"5","797071","79000131","US-1/SR-5/RIDGEWOOD","N/A",2000,"S","F","F","F","2","79","Volusia","5",0,0.9,9,0,59,2.1,1437.8572,"01020000001300000027F911AF3C1425415B7B9F0EF8B1394174ED0B187C142541037CB7CDFFB13941DB300A92BF1425418D4292D903B23941D68D776F4A152541FF3C0DF407B23941CD0358EC0619254138F3AB0D0CB2394119C748BE4F192541390B7BE615B239415DFDD86C761925410B5F5FBB29B239415264ADB17F192541C93B875648B23941A3AD4A8A7B192541FCC401B4AFB3394165C405906619254176FEED42DBB339417769C3993C1925417EC685DF08B439415F44DB61E41725417A008B2C2AB539411E54E2EAC61325419BCB0DD6C4B8394166D828B3461225411D3A3DE343BA3941CD2214135311254152B9891648BB3941F5F57CA5A41025418BAA5F1D19BC394119A9F724ED0F2541438EAD47F8BC39413D450EC98B0D2541CE55F3A4BBBF39414EB34073030D2541A14ACDAA78C03941"
7252,2019,"5","795154","79010000","10TH ST","CANAL ST",22000,"F","F","F","F","1","79","Volusia","5",16.663,18.178,9,0,59,15.7,2437.5974,"0102000000320000008ECA4D8468DB2441ED2939E330E939417CF0DAC5F8DA24417CF1459760E93941BFEE74AF7ADA2441D02B9E4A8FE93941E5D022FBF3D92441A7EB8932BCE939419485AF6733D92441FA46748BF5E93941CD3D24BC29D52441569E409C1FEB394177BCC9677ED42441A9F92AF558EB3941834F73A2F3D32441920722CF89EB3941D0251C1A8FD3244111C8252AB2EB394194BC3AE724D32441768C2B7ADFEB394160E63BC8C1D2244104C765340EEC3941533F6FEA62D2244107D15A193AEC39417633A3CFDDD12441A296E69A81EC39413ACAC19C73D1244171A94A33BFEC39419CA6CFFE07D12441B29B199504ED39414B395F74B4D024410DDE57393DED3941917EFB6A58D02441DA006C7085ED394148A46DF40BD024412D5DC192C6ED39416284F0E8C0CF24417636E43F0BEE3941AF5E45867BCF2441D80C70C152EE3941B97020E431CF2441B4AA2521A9EE3941EB8CEF2BE4CD2441F86EF35242F0394190A1634760C92441D784B41ED2F5394133C346792AC924418AAC351427F639418B8D797D08C92441FCFCF7F474F63941BE857593FEC82441902FA162B5F639413DD7F769F0C82441A8ACA62301F7394154388214F6C82441B326165C99F739413DD7F769F0C82441C5ABAC69D3F739411650A897DCC8244178D2C29520F83941959F54DBBEC82441DAA84E1768F839416BBB09B68EC824414DF8A52EAEF83941DF4F8D9F96C62441438F18CD1BFB39414489965447C6244193FC88576FFB394181936DC8F3C5244189EAADF9B8FB394193E00DA9A1C524417009C03BFCFB3941AA656BDD49C524411651136938FC39413A048E94E9C42441CB660E2D73FC39417DEA58A561C4244114419CA3BFFC3941BFD2F948E9C32441E063B0DA07FD39416F6589BE95C324413E42CDA83DFD39411FF8183442C32441EB70742179FD394119E604FDF9C22441FB592C05B6FD394123F8DF5AB0C224415648F971F6FD3941A72556CE6DC22441C005D93E3DFE3941FB928D7F2FC224415CCB64C084FE394150E273A734C12441F5A10B02C5FF3941B5A7E494F6C024415DFDD85412003A4144DE72050FC02441AB75E2B237013A416F46CD673CBE2441177E70FAAD033A41"
7257,2019,"5","791018","79030000","SR-430/MASON AVE","HAND AVE",25500,"F","F","F","F","1","79","Volusia","5",1.196,4.668,9,0,59,3,5581.4139,"01020000001F000000469737FFAFB8234190BE4943F4233B415DE15D2EA6B82341787DE650FE233B41C6BFCF2841B523414644319998273B41E750861A1EB223413D9AEA2DE02A3B41E2033B6EEAAB2341670E49C963313B419F909D8F7AA723415E66D8880B363B4138BEF6EC14A32341FDF675E4AC3A3B41F14927FA9F9E2341180802605E3F3B41EE96E420359A2341A818E793F9433B4169705B930996234185436F1D55483B410C5707B86D952341B6696CC3F9483B4102A08AA3EB942341A9BEF34793493B41B8E9CFB641942341878A71F2604A3B41D769A4ED91932341BF27D60D464B3B41B5C2F4151F932341CA6C9055D04B3B414721C94C6F92234101DC2CBA984C3B4153CBD6E2F2912341BF45279F1E4D3B41F224E942EB892341486DE2047A553B41471FF3F9B58423415E30B882DD5A3B41EA211A852A8423418D7DC972655B3B41C8EC2C7AAF8323412D978DC6D45B3B41F0A2AFC00D832341F73AA967615C3B414A07EBC77E8223418CDCD359D85C3B41BA826DF4E08123415B0BB3BC4F5D3B41A0353FF65080234157957DFF6E5E3B4124438E158C7F234136AE7F2B065F3B4131EE0691F27E23411842CE8F835F3B41AB949E395A7E234137FC6E160C603B41573F36A1D47D234142B3EB2A8E603B4174232C424B7A234168B0A9834A643B41622D3E75497A234157B08D6C4C643B41"
7267,2019,"5","792022","79002040","I-95 / SR 9","US 92 / SR 600",2500,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.18,9,0,0,5.1,289.6566,"0102000000080000009A5FCD29E42E2341B8E5231573D83A411DE8A146702F2341DA3A38C4A3D73A413F1EFAC602302341986DA715D8D63A4121408616A23023414641F07C29D63A41EF552BD3E13023413B342CA6EBD53A41C0AE268754312341AD84EE566CD53A412FFD4BB27A312341F6D37F0E15D53A418E03AF6681312341427BF561FCD43A41"
7269,2019,"5","798209","79000352","ENTERPRISE RD","VETERANS MEM PKWY",12600,"S","F","F","F","2","79","Volusia","5",0,0.808,9,0,59,2.8,1300.1173,"0102000000190000005227A0D9362521410FB402C7AB6C39413067B6C372262141F0332EB0F46C3941B3075A712227214128F38F2E126D39410FF0A4B5C727214190847DF3266D3941E8F692A658282141C87C400C346D39412B33A53DE8282141BA83D8D13A6D3941689258BAB02921416B4947B93B6D3941732B84E5782F21418A3E1FA9376D3941CD0182D195302141A089B0C1366D39410B61354E5E312141B37C5D5E2C6D3941894160FD0832214104AF96DB196D3941849ECD72AC322141562C7EC3FE6C3941261AA4F04A33214105DD5EFEDB6C3941D6355A96B03521417F130AA1536C3941AEF1991C4A36214151BCCA46366C39419F591250F9362141FF756E9A206C3941422102B68A37214154ABAF92176C39412C82FF752B38214192E9D0F5136C39413659A39E343D214192E9D0F5136C3941FEF2C972493F21415DA967ED186C39410F7C0CC6DB4021417CF2B060196C39417CD5CA5C54422141F374AEC4156C3941E869C038E9432141ED4ACBFC116C3941874F3A01C9452141BA490CCE0E6C3941C921E2EEF245214119ADA3860E6C3941"
7274,2019,"5","798201","79000344","SR 44","CR 4118/PIONEER TRL",4300,"E","F","F","F","D","79","Volusia","5",0,3.518,9,0,59,6.7,5660.9601,"01020000006C000000AF7B2B62FFCE2341F435CB8541F3394143739DA6FECE2341014F5A8062F33941342F87B501CF234105C4246C56F43941205D6C720ACF234113437266FBF439416C41EFED1BCF234194F59B61A0F53941A453572636CF2341C0D023324FF6394144DB31BD54CF2341C5C55199E1F639410249D89FE4D02341FB9639E19FFD394112DDB3FE5ED12341AB5967B0B0FF3941E1B375A095D12341A699EEBD85003A41BA4DB86FCED123413196E9AF12013A4104745FCE0DD223418D98D99787013A410B5D89A85ED2234193E2E3FF19023A41BD361BBBC9D2234199D71167AC023A415E0F262D60D42341965F0607BB043A41D7DAFB94B7D42341A510C8C945053A41B0743E64F0D4234186E81074CF053A41D55A98CD0CD523415C55F6355A063A41C2887D8A15D52341043C6999E0063A416478EC3F06D523413AEB536E60073A415264AD19E1D42341C5758CFBDC073A41828DEB77AAD42341F1F109854D083A416878B3CE5BD42341EEAF1E13CA083A410C040182D6D32341B29FC5925D093A414816304946D32341927538F6E3093A411DAB9496A4D22341732CEFAE560A3A4147AD30C5F5D12341834C3262BD0A3A41139B8F1B31D123410F09DFB71F0B3A4122C66BF65AD0234189D4B41F770B3A41865627976ACF2341DC2DC9C9C50B3A413771722785CE23418F1CE940060C3A417F6C92579BCD23417A8A1C9A390C3A414661170513C92341DD96C84D160D3A4186730D5BD8C72341E55E6036500D3A41BD1C760FA2C62341A2444BEA7B0D3A415DA791CE48C52341ABED2628A20D3A41F756240E18BA2341F0DDE6A19F0E3A41B08D78F2BCB72341020F0C2CD50E3A416A6B44B0D9B62341F8C6107CF00E3A41B1A4DC3517B6234113EF0043110F3A4127874F5273B523415EF23F69360F3A410FF27A70CFB42341D87DC734630F3A41FF1F27BC2DB42341F4C473A6970F3A416B990C378EB323418143A8A6D20F3A41FDF84B1B0BB3234150C7638E0C103A4100378BFF87B223419082A7044D103A410DE2031307B22341ED44495097103A419E4143F783B1234170986804FE103A418544DAF60DB123413448C1E766113A4115E29130B2B023410C75580DC7113A4159DDEAD172B02341ABB2EF3227123A419DD8437333B0234107B5DF1A9C123A4178F2E90917B02341809F712D07133A411079CB1D0CB023419012BB9A6A133A4119E258BF07B02341EDF31891C8133A4151F4C0F721B02341E02BBA1939143A415A9F727C4BB02341469737A3A9143A41B7ED7B1C82B023411EC4CEC809153A4123F609C881B1234144DD07608A163A418AADA009B4B12341D9B111E4EE163A412BDF33A2D2B12341C4B2999349173A417F86374BE6B123417FF78E8EB3173A419258528EDDB123417D96E7711C183A41DFFAB026C1B1234137FC6E5E9D183A415C04C67295B12341FBCA83EC19193A411B4B584358B1234128D368CA76193A419816F53905B123412672C1ADDF193A41FE2614A2BFAF2341F87134373C1B3A41292499DD8BAD23411897AACCA81D3A41F29540FA22AD2341ACFE08A7341E3A4123BF7E58ECAC2341FF976BEDAD1E3A418CF67861C9AC23415AB91780361F3A411A14CDD3C2AC2341A25D85D0C71F3A415C8FC2ADD8AC23419F3C2C505B203A41CE716E3BDFAC2341FB3E1C38D0203A41EBAC1620D2AC234131CF4A623C213A4167B62B6CA6AC2341B324405DA6213A416878B3167FAC23412385B2DCFE213A413128D3883DAC2341AF43357964223A41AEF36F7FEAAB2341C9CA2F87C3223A41F3ACA43D7DAB23414B2025822D233A411CEDB8C1F5AA2341D7DCD1D78F233A416268752A61AA234189997D86EA233A41F4C30881D7A92341321F105C2F243A41A27A6B8026A92341C8D287EE7C243A41FD851E495BA823412EFEB6DBC2243A416116DAE96AA723412D5F976904253A417041B6C494A623419D81919335253A412A1F8282B1A523416D39978A58253A41F60CE1D8ECA4234163EFC59370253A416E313F67CCA3234103CC7C2B8F253A41575EF22F01A32341E60297ABAC253A41D6A9F2ED58A223414487C0A1CF253A41BD6E1198BBA123418F8AFFC7F4253A410D535BA222A12341DA3A38341D263A4166A0324E85A02341FFEC478E50263A413A9336B5F09F2341957F2D2F87263A4117D34C87789F2341BA313D89BA263A4107431DB6049F23418908FF2AF1263A41A1496291A49E2341321CCF9B25273A4191B586322A9E2341149337B86D273A41D672677EC39D23417BBE66A5B3273A412EFEB67F4D9D234123658B6C0F283A41E59997CBE69C2341F12A6B3777283A4146EC1388799C2341601E320DF7283A418AE76C293A9C23411B65FD4E64293A4179793A770E9C2341CC4065A8D2293A41897AC107E29B234138A0A5877F2A3A41"
7282,2019,"5","798119","79000176","FATIO RD","US-17/US-92/WOODLAND",4300,"F","F","F","F","F","79","Volusia","5",0,2.11,9,0,59,4.4,3385.7591,"01020000000B00000065FED1D765C32041B4E73259E3CB39411BB96E929EC32041FBB2B47BD8CB394104543822DCC320418D2441DCD4CB394160CD01B219C42041011764A7D3CB3941302E55B152DF2041E789E7D402CC3941B03BDD49C7EE2041CD203ED422CC394176E3DD59ADFA2041B1DCD2222FCC3941B3EA735D880321415EBD8A084BCC3941B4AD6685010D2141ED29398B5FCC3941A9BEF3CBE61921411895D42D69CC39414B0169CF2E1A2141EE41086469CC3941"
7284,2019,"5","798221","79000365","DUNLAWTON BLVD","CARDINAL BLVD",7500,"F","F","F","F","D","79","Volusia","5",0,0.265,9,0,59,8.1,430.5597,"010200000008000000BABF7AECAA4D244136AD140282B73A4145D61A3AB94D24414FE5B46B6BB73A41AFE941E9244E2441A454C25398B63A41265646C3364F2441897D0280D5B43A41DB87BCBD504F244136E7E091B5B43A41793E033A644F24410B410E76A0B43A416D01A19D834F244109151C0687B43A4138BD8B8FD0532441AD4D633394B53A41"
7289,2019,"5","798133","79000215","US92/SR600/INTL SPWY","CR-430/MASON AVE",12500,"F","F","F","F","1","79","Volusia","5",0,1.231,9,0,59,5.3,1980.6555,"010200000013000000ED80EB1A985F23411D74093B42F43A41B56D1865825F2341637E6E305AF43A41E335AF528C5E2341179D2C8163F53A413BDF4F95ED5C23416A67989620F73A419D4B71A5E55A23416974074D6CF93A419D103A80CB5823413AB2F237CAFB3A41E9F2E6C07C5623416B990CB75AFE3A41B07614B747552341F415A4C1A3FF3A4169E047FDA85223416BD8EF958E023B413A77BB4EC1522341F29716C9B3023B41A182C3DB734E234178F2E98D7D073B415AD93EFC1D4E2341E3FE236BDF073B41D600A511E14D2341020CCBC73F083B415DA8FC23AE4D2341853E5822A8083B418FFAEB2D924D23412DB5DE83FC083B4137C5E332844D2341EEB1F4E159093B41A88FC0E7804D23410FB56D40CA093B418201843FA54D2341611C5CAA9E0B3B4194BC3ABFA64D23416CB3B102B70B3B41"
7296,2019,"5","790532","79060000","INT'L SPEEDEWAY FLY","N/A",31000,"C","F","F","F","A","79","Volusia","5",13.514,16.003,9,0,59,4.7,4004.2985,"0102000000220000001CB116BFB2EB2241C8EE02DD3EB43A41C1745A5772EF2241A6B4FEC6C0B53A41CEDE197590F422418ACDC7C5D4B73A4106F2EC6A46FA22414CFDBC1522BA3A414ED3679F14FF224179573DB01BBC3A41274A427A5A012341E7A738B607BD3A4119FED33D4D04234136035CC839BE3A41C0417BA5030823411EDFDE79B9BF3A41EBE060B7F809234199B8555085C03A41ED2939FFE8122341B6F292E326C43A416841289FD4172341F9D9C89528C63A41AE65320C4E1F234137E2C9A62DC93A41E544BB0ACF26234128EFE3C437CC3A41F243A5D123282341BC77D4F8C1CC3A41F33CB853422923413080F0813ACD3A41D9EA7222322A2341B1153435AACD3A41BB438A59B02A23416F128344E4CD3A41A0FF1ED42F2B234114200A0E29CE3A414E5E64FAC02B2341F30357658DCE3A416F2EFE5E5C2C234103B001B9ECCE3A419AB2D39FB92C23411096B16D2CCF3A41793D98341F2D23419F71E17477CF3A41656EBE91CF2D23417FA31D5FFBCF3A4163B48E8A542E2341FF08C3686FD03A41B8EA3A246E2E2341020CCBBF85D03A419C8C2A63052F2341F24410BF1CD13A4173A1F227DB2F2341B1F7E2F309D23A4193FC88075A3123416F11189FA1D33A415723BBBA4032234115747B919BD43A410F0A4AC9B7322341B6F63E7D1AD53A411781B13EF8322341C90391355FD53A4177BF0AD0C0332341A390640635D63A4112842B28FD3323410C3ECDB976D63A41C7629B24C2342341693865324DD73A41"
7297,2019,"5","798084","79000106","ORANGE AVE","FAIRVIEW AVE",8600,"F","F","F","F","F","79","Volusia","5",0,0.96,9,0,59,4.4,1551.9013,"010200000012000000CCD1E3D7FCDA2341C0B4A86B290A3B4181053035F5DA2341DEC7D1B86E0A3B41624B8F8680D6234123BE134B3D0F3B411E1A16B32AD62341B45BCBF8A20F3B41B2F2CB08EFD323418D4127F037123B418C9DF0B2B4D32341D593F9D754123B411AC1C67D43D02341892650404E163B416118B07489CE2341CCB2277DA8183B41DE3CD5115ACE23417D05696204193B4114AE471933CE23414AEB6FBD62193B41BE4BA93327CE234133A5F5F7B3193B4124624A7449CE23414A5E9D6B161B3B4196D1C81F44CE23418A05BEFA7C1B3B4106103E9C2FCE2341E42D5763CD1B3B4182AD120CF1CD23417BBB250D581C3B4156D46012E2CD23410C8FFD2C851C3B411D0588A2D8CD2341B83EAC7BAA1C3B41A6D590F8D8CD2341D7F84C8AB31C3B41"
7314,2019,"5","790452","79010000","BEVILLE RD","BELLEVUE AVE",33000,"F","F","F","F","1","79","Volusia","5",30.634,31.677,9,0,59,6,1678.337,"0102000000110000009DBCC8DC63F12341DC8310C80DE73A41BE11DD6B63F12341B6A2CD410EE73A417174951638F123419D47C5CF3BE73A416649803AC7F02341BCCFF1A9B9E73A41624D65F192EF2341F0C2D61C2CE93A41F0F961FCDBED2341EA08E01E44EB3A419E95B41216ED23418F334D5C31EC3A41CC272B2671EC234152280B4BF0EC3A4124B726EDB7EB23413CBCE74CB4ED3A41DE0374C723EB2341C44142FC48EE3A419D103A087CEA2341C7BDF971F8EE3A41620FED4317E823412157EA6D6CF13A41561003E5A9E623413CBF2825E0F23A41986DA7CD1BE623412DEDD45C7FF33A4169368F1B72E4234170EF1AC864F53A41F3AE7AC877DF23411EFAEE869AFA3A413B3AAEDE76DF23411DCBBB7A9BFA3A41"
7315,2019,"5","798181","79000096","TOMOKA FARMS RD","WILLIAMSON BLVD",7400,"C","F","F","F","F","79","Volusia","5",0.102,0.596,9,0,59,9.5,789.8448,"010200000006000000CAA31B81C32D2341795913EF4CCE3A41641EF9FBD32F2341BCB0358BCCCE3A41E4D9E53B67372341030AF5109BD03A4167B96CBC39382341ADC26678CDD03A41946C758903402341098849BCA5D23A416893C3070C4023414E0D34BFA7D23A41"
7328,2019,"5","792006","79002024","I-95/SR-9","SR-44",1500,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.186,9,0,0,9.3,297.4225,"010200000008000000CE6DC275351F244122197294E8F73941B6BE4850C4202441A33CF35A2CF63941D768393812222441465B95C4CDF43941969350422922244129CE5133A6F439415BD3BCB32C222441BA68C82097F439417D923BEC29222441FB3BDBFB87F439419E7939A41F2224413B8E1F1E79F43941C8957A560F22244187C267476EF43941"
7334,2019,"5","798204","79000347","S SPARKMAN AVE","VOLUSIA AVE",3800,"F","F","F","F","D","79","Volusia","5",0,0.502,9,0,59,8.1,809.6099,"010200000004000000D0B35975BA0621419BADBCF8EB913941D2A75534F30C2141F015DDCEDC913941FDC1C08B261421416F66F427D39139410515553F7C1B214159863856CE913941"
7341,2019,"5","790480","79070000","79070007 TO SR-44","N/A",22500,"C","F","F","F","A","79","Volusia","5",9.085,9.711,9,0,59,5.4,1005.0298,"01020000000E000000CCD3B932A1A0214131B26446EBF93941902E3685D5A02141535BEAC8EEF93941B48EAA9E49A12141C6F99BA801FA394185D21762D8A12141AB048BBB1CFA3941AB08373972A2214104AE2BAE4AFA39417F2F855717A42141D316D7C0C5FA3941F2272A83FEA42141F358335EFEFA3941C5CA682CB9A52141D97BF14923FB3941B570591D77A6214169AD689F38FB39419A07B02871A72141A27BD69146FB3941E961688D7BB02141158E208554FB39418FDFDB1CECB72141338CBBD969FB394113D38518F3B821414A6073667BFB3941ED8156C0C2B92141C7A0133A93FB3941"
7342,2019,"5","798106","79000133","MISSON DR","SR-44",750,"C","F","F","F","F","79","Volusia","5",0,0.569,9,0,59,4.4,907.7027,"01020000000700000069E55EC86C9E2441E7A73846FFEF39417D21E4B4C99E2441AF7B2B1E09F03941639CBF7167A12441BF0F070504F0394108AEF25C44A524419A3FA68900F739411631EC2064A524412310AF735BF7394117D34C9F6FA52441DC847B85A9F73941D95A5F8C6FA52441815A0CFAE3F93941"
7349,2019,"5","798139","79000268","CR-4101/KENTUCKY AVE","N/A",15600,"F","F","F","F","F","79","Volusia","5",0,0.739,9,0,59,4.4,1186.011,"01020000000500000066A208E14C6E21411558005F99993941D7FB8D5EDD7C2141D49810D78F99394104ABEA757D7D21413FADA223909939416C0A64E612882141B1FA23AC84993941E3175E89B58C2141B0E42AAA7E993941"
7358,2019,"5","798090","79000112","MCDONALD AVE","US-1/SR-5/RIDGEWOOD",1650,"C","F","F","F","F","79","Volusia","5",0.958,1.638,9,0,59,4.4,1097.856,"01020000000F000000DEE5229E81042441CF2C0958E9D73A419335EA31900724411002F271C2D43A41EF3CF18CEE072441988A8DF556D43A41D600A579230824415AD6FDEF0DD43A4190D9591C3D082441566474F0CDD33A41E6CDE12A3F082441534145B59CD33A41D71874522D082441F23FF9AFF3D23A41D71874522D0824415F799006A9D23A41BA83D8E13308244195D574F976D23A41CAA8328C460824413CA06C1A44D23A415A81216B690824418E91EC7D0BD23A4143E6CAB09409244123A12D17BBD03A41D68F4D6AC70D2441CC5D4BF04ACC3A411079CBD54F0B244134A149AAC0CB3A41C6F7C505270B24418578246AB8CB3A41"
7373,2019,"5","792079","79040005","SR-15/600 SB","W END BRIDGE #790055",11500,"C","F","F","W","F","79","Volusia","5",0,0.348,9,0,99.9,5.1,560.7099,"01020000001500000005F86E73ED1921414AB6BAB865C43941D21BEE93D6192141A20BEA9334C4394115E467A3A919214124456498F1C33941FDA02E92611921410A815C629CC339414419AAF23D18214166F50E2F86C239412DB0C7CCBF172141D097DE360FC23941EA08E036841721411AA4E049CEC139416841281F58172141BA6A9E6F7FC1394129CFBCFC3C172141630B41D234C139417F4B001E31172141637D0357DEC03941749B709F44172141051A6C0A84C03941F5A10B5A62172141E3A430DB5DC039413EAF78CA83172141121269E71AC03941AD18AE66A717214148A98407E8BF39411BD82A99E3172141E71A6678A5BF394103B16C7E48182141CBD58F694FBF3941EC89AEFBC51821415B9544C6F9BE394103232F3B3F1921412C9D0FD3B3BE3941130EBD15B5192141C636A9047BBE39419FE8BA30481A214138691A8C3DBE39412235ED12A51A2141FED478B11ABE3941"
7374,2019,"5","798074","79000094","TARRAGONA WAY","SR 5A\NOVA ROAD",1350,"F","F","F","F","F","79","Volusia","5",0,0.442,9,0,59,4.4,711.192,"01020000000E0000009B1BD35BC59723416475AB8360FA3A416058FE84D79823415EF4153CA3FA3A410A302C2F36992341E9651493B3FA3A414985B1358F9923415393E035B9FA3A41F25CDFDFED992341579753E2B1FA3A41DC114ED3C89A2341A04E79D895FA3A417041B614239B2341D941251A90FA3A41938FDDDD8A9B23412F6CCD969BFA3A4165E42CFC78A0234197C5C4AEBFFB3A4129594EFA30A123410CCB9F2BEBFB3A41B2481327B8A12341488C9EA716FC3A41D4EFC27EFDA62341FCAA5C04FAFD3A417E1EA36CA1A72341DAE6C6F02BFE3A4125AE63F4C9A72341A41AF64738FE3A41"
7383,2019,"5","798117","79000173","CAPISTRANO DR","HIGHBRIDGE RD",1350,"C","F","F","F","A","79","Volusia","5",0,2.582,9,0,59,13,4162.9529,"010200000018000000F7393E029A3523412FDB4E57E4F43B4124D1CB5876312341396403C54FFC3B413EB48F85B42E2341A7AD11ED8EFF3B41B4942CA7192E234107978E192E003C41FF5C342C7E2D2341C24CDB732C013C41AB251D2DB62C23419B745B363B023C41C6BE64D3CF2B2341EE7A6912CE033C41378C829024292341A1F5F0A1BD073C4178B81DBAEA27234139B9DFD1050A3C41F7ADD64911272341AF22A3CB3D0B3C41E200FADD8626234199BB96F4DE0B3C4122AAF02F97252341E0BBCD1F960D3C4182397ADCD2232341F1BBE99E4A103C41AFEE58CCA32223419F71E1C8EE113C41E6046D0AAD212341F0DFBCDC17133C41061214DF551F2341AC3940101B163C41D311C0F5001E2341E8BCC6FE08183C41DD088BB2501C234112FA99766B1A3C412BBEA130B91A23416B28B54B7E1C3C41271763081E192341226DE3C36C1E3C4181CD39B835182341F6F06552B01F3C41D42AFA1B301423410C3CF7CAE8243C41FA0B3DEAAD1323411E87C10886253C4158E6ADAA411223413999B8712F273C41"
7385,2019,"5","792009","79002032","SR-421","I-95/SR-9",10200,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.298,9,0,0,4.4,479.5355,"01020000000E0000007D923B94AAC123411783873D477A3A41BFB8548D59C12341C0CC77D4367A3A41AB9509F701C1234187C5A8FB2C7A3A41C2155020A8C023416AA2CF572B7A3A41E57ADBEC37C023416BBA9E30357A3A410AF7CA14D6BF23416C9560E1487A3A41925A28497EBF2341A7070599657A3A4135B401E806BF23413BAB05EEBA7A3A41F04C68FA98BC23413E78EDC2A47C3A41F5BEF1EDFEBB2341F110C637277D3A4179B130CC6DBB2341863AACB4A77D3A4151A566AFC5BA2341179D2C3D5A7E3A41DB4DF0D597BA2341C74B37A58D7E3A41F52F497D5DBA2341FCC40198AA7E3A41"
7390,2019,"5","798203","79000346","BERESFORD RD","S RIDGEWOOD AVE",2100,"F","F","F","F","D","79","Volusia","5",0,0.442,9,0,59,6.7,711.6564,"01020000000400000049F608650AA22041641EF91723F539412B34103BC2A62041EA95B2C02AF539412FBE68773AAF2041DBA7E39935F53941828E562D49B420413E04558342F53941"
7399,2019,"5","797069","79000128","CRA1A/S ATLANTIC AVE","CR-A1A/3RD AVE",2300,"S","F","F","F","2","79","Volusia","5",0,3.703,9,0,59,1.7,5959.2093,"0102000000360000000473F4E82A5A25413C6C22AB15CC3941008E3D23BA592541AD510F19F6CB3941626875BA885925419279E4DFEBCB3941ACAB020559592541DAAA24D6F1CB39411AF8512DD458254194A5D6E71DCC39410CB08F36B1562541143FC624D6CC394176189356E954254138D89B5477CD39418D5DA2CAA14E254108B0C8D3ABCF3941645930B9D64D25417E6FD3F3F8CF3941788027854E4D2541BB0D6A1B2FD03941FFE6C531E94C2541BE67244265D039412579AE379A4C2541A52E19F398D0394110B05695304C25413881E988E8D0394122C15483954B2541098A1F1F78D1394180F44D42334B25418201849BE3D13941ABB2EF925F4A2541B4AD660134D3394194C0E644DB492541BF107276D6D33941DE567A1D35492541000000905AD4394138BC20A2A1482541B22D0326CAD439412028B77D2B4725418A5583E8D8D53941A323B99C564125410C5A489835DA394188B9A4BABA3F254102452C825ADB3941236761077D3A254183F8C072B1DF3941B9895AF21F3425411399B9B0F4E439418C9DF0D222332541207BBD9BB9E539411096B139292E254106F4C2B546E939412504AB12C32D25417E1AF772ACE93941992CEED7092D2541E431033DA4EA3941221B482FAF2C2541234DBCDF05EB3941C6319235582C25419AD18FD253EB39416B2A8BDAF92B25419E0AB8EB97EB39414EB34003872825414F1F8143B6ED3941368FC3B01127254126016A769EEE394130D97868AE262541D5EC81BEE1EE3941454772414826254185B35BB738EF3941DF35E82BF320254193C7D36235F539412C2CB8677420254147AD3055C3F53941A4C34368FC1F2541F9A1D20437F639414609FAE3FF1C254128BA2E3482F83941CF2D746D031A2541838AAAB313FB39414CFA7BA1421725415111A77342FD3941D34B8C2DF8152541810706786BFE3941E4310305B11225417958A89961013A4137E0F36BD8102541D34F38EB56033A41B9A81691650E2541C4AF5897EA053A414E7B4A0EF90D25413D9B552751063A41C9721272A80D2541EC31916E94063A4188D7F5DB280D25419D84D253F0063A418E791D81A20C2541317BD9AE4E073A41FE5F757C4808254146B41D47470A3A41D28F86832908254110070995730A3A4197A8DE3A160825414C1938D0A40A3A4133315D000D08254132C85DA8CE0A3A41DF6E499E150825418B34F172060B3A41"
7401,2019,"5","790534","79002000","LPGA BLVD","Bridge No-790193",85500,"C","F","F","F","F","79","Volusia","5",32.655,35.319,9,0,59,7.8,4290.5379,"0102000000090000002D228A99860423417BDB4CE95A1C3B41F243A541FC002341F83251842C223B413A40303F2EEE224135D3BD3A3A413B41770FD0CD22EA2241992D5955C9473B41A1F485C8CDE8224136CEA657F2493B41BF29AC84EEE5224184D55862944E3B419FAEEE68A1E52241A9876850224F3B41E15F041D66E522415B2217748F4F3B417496592488E422410F7D776FFB503B41"
7406,2019,"5","792032","79002069","SR-40","I-95/SR-9",4100,"E",NULL,NULL,NULL,"F","79","Volusia","5",0,0.236,9,0,0,5.2,372.8289,"01020000000A000000F9DA33EBD6E62241B3B3E88DB34F3B41CBDB11BE9FE62241263ACB94BC4F3B41AAD2160763E62241990F0860D44F3B4170EB6EBE4FE6224199620E66DD4F3B41F29A57A58BE522413CA2424919513B413D64CAA7EBE42241D97C5CA3F7513B41A703593782E42241A8E15B7478523B41CF4E06174DE422417311DF6DAF523B41FB3DB19688E32241D59123E97A533B41F358331A0DE322415037501C03543B41"
